ProductKey,OrderDateKey,CustomerKey,SalesTerritoryKey,OrderQuantity,UnitPrice,DiscountAmount,TotalProductCost,SalesAmount,TaxAmt,Freight
536,20131220,22161,4,1,29.99,0,11.2163,29.99,2.3992,0.7498
528,20131220,22161,4,1,4.99,0,1.8663,4.99,0.3992,0.1248
485,20131220,22161,4,1,21.98,0,8.2205,21.98,1.7584,0.5495
478,20131220,22161,4,1,9.99,0,3.7363,9.99,0.7992,0.2498
477,20131220,22161,4,1,4.99,0,1.8663,4.99,0.3992,0.1248
475,20131220,19848,1,1,69.99,0,26.1763,69.99,5.5992,1.7498
489,20131220,19848,1,1,53.99,0,41.5723,53.99,4.3192,1.3498
478,20131220,11824,6,1,9.99,0,3.7363,9.99,0.7992,0.2498
474,20131220,19239,1,1,69.99,0,26.1763,69.99,5.5992,1.7498
225,20131220,19239,1,1,8.99,0,6.9223,8.99,0.7192,0.2248
474,20131220,19132,1,1,69.99,0,26.1763,69.99,5.5992,1.7498
476,20131220,14586,6,1,69.99,0,26.1763,69.99,5.5992,1.7498
488,20131220,14586,6,1,53.99,0,41.5723,53.99,4.3192,1.3498
477,20131220,16853,4,1,4.99,0,1.8663,4.99,0.3992,0.1248
528,20131220,16374,1,1,4.99,0,1.8663,4.99,0.3992,0.1248
480,20131220,16374,1,1,2.29,0,0.8565,2.29,0.1832,0.0573
484,20131220,16374,1,1,7.95,0,2.9733,7.95,0.636,0.1988
477,20131220,29240,6,1,4.99,0,1.8663,4.99,0.3992,0.1248
487,20131220,29240,6,1,54.99,0,20.5663,54.99,4.3992,1.3748
225,20131220,29240,6,1,8.99,0,6.9223,8.99,0.7192,0.2248
528,20131220,15012,1,1,4.99,0,1.8663,4.99,0.3992,0.1248
217,20131220,15012,1,1,34.99,0,13.0863,34.99,2.7992,0.8748
528,20131220,14621,1,1,4.99,0,1.8663,4.99,0.3992,0.1248
472,20131220,14621,1,1,63.5,0,23.749,63.5,5.08,1.5875
222,20131220,14621,1,1,34.99,0,13.0863,34.99,2.7992,0.8748
485,20131220,14252,1,1,21.98,0,8.2205,21.98,1.7584,0.5495
234,20131220,14252,1,1,49.99,0,38.4923,49.99,3.9992,1.2498
463,20131220,14252,1,1,24.49,0,9.1593,24.49,1.9592,0.6123
485,20131220,13470,4,1,21.98,0,8.2205,21.98,1.7584,0.5495
222,20131220,13470,4,1,34.99,0,13.0863,34.99,2.7992,0.8748
537,20131220,14551,8,1,35,0,13.09,35,2.8,0.875
528,20131220,14551,8,1,4.99,0,1.8663,4.99,0.3992,0.1248
485,20131220,14551,8,1,21.98,0,8.2205,21.98,1.7584,0.5495
228,20131220,14551,8,1,49.99,0,38.4923,49.99,3.9992,1.2498
537,20131220,14690,8,1,35,0,13.09,35,2.8,0.875
214,20131220,14690,8,1,34.99,0,13.0863,34.99,2.7992,0.8748
228,20131220,14690,8,1,49.99,0,38.4923,49.99,3.9992,1.2498
225,20131220,14690,8,1,8.99,0,6.9223,8.99,0.7192,0.2248
529,20131220,28385,7,1,3.99,0,1.4923,3.99,0.3192,0.0998
540,20131220,28385,7,1,32.6,0,12.1924,32.6,2.608,0.815
217,20131220,28385,7,1,34.99,0,13.0863,34.99,2.7992,0.8748
539,20131220,19898,8,1,24.99,0,9.3463,24.99,1.9992,0.6248
480,20131220,19898,8,1,2.29,0,0.8565,2.29,0.1832,0.0573
539,20131220,20578,7,1,24.99,0,9.3463,24.99,1.9992,0.6248
529,20131220,20578,7,1,3.99,0,1.4923,3.99,0.3192,0.0998
480,20131220,20578,7,1,2.29,0,0.8565,2.29,0.1832,0.0573
536,20131220,19456,8,1,29.99,0,11.2163,29.99,2.3992,0.7498
528,20131220,19456,8,1,4.99,0,1.8663,4.99,0.3992,0.1248
480,20131220,19456,8,1,2.29,0,0.8565,2.29,0.1832,0.0573
529,20131220,24692,8,1,3.99,0,1.4923,3.99,0.3192,0.0998
222,20131220,24692,8,1,34.99,0,13.0863,34.99,2.7992,0.8748
529,20131220,20915,7,1,3.99,0,1.4923,3.99,0.3192,0.0998
222,20131220,20915,7,1,34.99,0,13.0863,34.99,2.7992,0.8748
541,20131220,13412,10,1,28.99,0,10.8423,28.99,2.3192,0.7248
530,20131220,13412,10,1,4.99,0,1.8663,4.99,0.3992,0.1248
480,20131220,13412,10,1,2.29,0,0.8565,2.29,0.1832,0.0573
529,20131220,27178,8,1,3.99,0,1.4923,3.99,0.3192,0.0998
538,20131220,27178,8,1,21.49,0,8.0373,21.49,1.7192,0.5373
530,20131220,16300,10,1,4.99,0,1.8663,4.99,0.3992,0.1248
222,20131220,16300,10,1,34.99,0,13.0863,34.99,2.7992,0.8748
537,20131220,14244,6,1,35,0,13.09,35,2.8,0.875
528,20131220,12139,1,1,4.99,0,1.8663,4.99,0.3992,0.1248
537,20131220,12139,1,1,35,0,13.09,35,2.8,0.875
487,20131220,12139,1,1,54.99,0,20.5663,54.99,4.3992,1.3748
485,20131220,12778,4,1,21.98,0,8.2205,21.98,1.7584,0.5495
478,20131220,12778,4,1,9.99,0,3.7363,9.99,0.7992,0.2498
225,20131220,12778,4,1,8.99,0,6.9223,8.99,0.7192,0.2248
477,20131220,12778,4,1,4.99,0,1.8663,4.99,0.3992,0.1248
357,20131220,18863,4,1,2319.99,0,1265.6195,2319.99,185.5992,57.9998
537,20131220,18863,4,1,35,0,13.09,35,2.8,0.875
528,20131220,18863,4,1,4.99,0,1.8663,4.99,0.3992,0.1248
487,20131220,18863,4,1,54.99,0,20.5663,54.99,4.3992,1.3748
353,20131220,18905,1,1,2319.99,0,1265.6195,2319.99,185.5992,57.9998
485,20131220,18905,1,1,21.98,0,8.2205,21.98,1.7584,0.5495
478,20131220,18905,1,1,9.99,0,3.7363,9.99,0.7992,0.2498
477,20131220,18905,1,1,4.99,0,1.8663,4.99,0.3992,0.1248
222,20131220,18905,1,1,34.99,0,13.0863,34.99,2.7992,0.8748
467,20131220,18905,1,1,24.49,0,9.1593,24.49,1.9592,0.6123
361,20131220,18818,4,1,2294.99,0,1251.9813,2294.99,183.5992,57.3748
485,20131220,18818,4,1,21.98,0,8.2205,21.98,1.7584,0.5495
480,20131220,18818,4,1,2.29,0,0.8565,2.29,0.1832,0.0573
355,20131220,18614,4,1,2319.99,0,1265.6195,2319.99,185.5992,57.9998
593,20131220,14023,4,1,564.99,0,308.2179,564.99,45.1992,14.1248
478,20131220,14023,4,1,9.99,0,3.7363,9.99,0.7992,0.2498
357,20131220,13725,4,1,2319.99,0,1265.6195,2319.99,185.5992,57.9998
485,20131220,13725,4,1,21.98,0,8.2205,21.98,1.7584,0.5495
482,20131220,13725,4,1,8.99,0,3.3623,8.99,0.7192,0.2248
355,20131220,18412,4,1,2319.99,0,1265.6195,2319.99,185.5992,57.9998
359,20131220,18375,4,1,2294.99,0,1251.9813,2294.99,183.5992,57.3748
478,20131220,18375,4,1,9.99,0,3.7363,9.99,0.7992,0.2498
477,20131220,18375,4,1,4.99,0,1.8663,4.99,0.3992,0.1248
214,20131220,18375,4,1,34.99,0,13.0863,34.99,2.7992,0.8748
355,20131220,13713,1,1,2319.99,0,1265.6195,2319.99,185.5992,57.9998
478,20131220,13713,1,1,9.99,0,3.7363,9.99,0.7992,0.2498
477,20131220,13713,1,1,4.99,0,1.8663,4.99,0.3992,0.1248
237,20131220,13713,1,1,49.99,0,38.4923,49.99,3.9992,1.2498
584,20131220,27861,9,1,539.99,0,343.6496,539.99,43.1992,13.4998
386,20131220,26587,9,1,1120.49,0,713.0798,1120.49,89.6392,28.0123
479,20131220,26587,9,1,8.99,0,3.3623,8.99,0.7192,0.2248
484,20131220,26587,9,1,7.95,0,2.9733,7.95,0.636,0.1988
384,20131220,27723,9,1,1120.49,0,713.0798,1120.49,89.6392,28.0123
217,20131220,27723,9,1,34.99,0,13.0863,34.99,2.7992,0.8748
386,20131220,27701,9,1,1120.49,0,713.0798,1120.49,89.6392,28.0123
222,20131220,27701,9,1,34.99,0,13.0863,34.99,2.7992,0.8748
363,20131220,14049,9,1,2294.99,0,1251.9813,2294.99,183.5992,57.3748
537,20131220,14049,9,1,35,0,13.09,35,2.8,0.875
528,20131220,14049,9,1,4.99,0,1.8663,4.99,0.3992,0.1248
484,20131220,14049,9,1,7.95,0,2.9733,7.95,0.636,0.1988
566,20131220,11259,1,1,742.35,0,461.4448,742.35,59.388,18.5588
222,20131220,11259,1,1,34.99,0,13.0863,34.99,2.7992,0.8748
575,20131220,28152,4,1,2384.07,0,1481.9379,2384.07,190.7256,59.6018
488,20131220,28152,4,1,53.99,0,41.5723,53.99,4.3192,1.3498
225,20131220,28152,4,1,8.99,0,6.9223,8.99,0.7192,0.2248
573,20131220,28194,1,1,2384.07,0,1481.9379,2384.07,190.7256,59.6018
541,20131220,28194,1,1,28.99,0,10.8423,28.99,2.3192,0.7248
530,20131220,28194,1,1,4.99,0,1.8663,4.99,0.3992,0.1248
487,20131220,28194,1,1,54.99,0,20.5663,54.99,4.3992,1.3748
471,20131220,28194,1,1,63.5,0,23.749,63.5,5.08,1.5875
604,20131220,24329,1,1,539.99,0,343.6496,539.99,43.1992,13.4998
471,20131220,24329,1,1,63.5,0,23.749,63.5,5.08,1.5875
604,20131220,24324,4,1,539.99,0,343.6496,539.99,43.1992,13.4998
529,20131220,24324,4,1,3.99,0,1.4923,3.99,0.3192,0.0998
538,20131220,24324,4,1,21.49,0,8.0373,21.49,1.7192,0.5373
214,20131220,24324,4,1,34.99,0,13.0863,34.99,2.7992,0.8748
386,20131220,22062,4,1,1120.49,0,713.0798,1120.49,89.6392,28.0123
386,20131220,22188,1,1,1120.49,0,713.0798,1120.49,89.6392,28.0123
222,20131220,22188,1,1,34.99,0,13.0863,34.99,2.7992,0.8748
465,20131220,22188,1,1,24.49,0,9.1593,24.49,1.9592,0.6123
581,20131220,18363,6,1,1700.99,0,1082.51,1700.99,136.0792,42.5248
580,20131220,18857,1,1,1700.99,0,1082.51,1700.99,136.0792,42.5248
214,20131220,18857,1,1,34.99,0,13.0863,34.99,2.7992,0.8748
567,20131220,11944,9,1,742.35,0,461.4448,742.35,59.388,18.5588
477,20131220,11944,9,1,4.99,0,1.8663,4.99,0.3992,0.1248
479,20131220,11944,9,1,8.99,0,3.3623,8.99,0.7192,0.2248
214,20131220,11944,9,1,34.99,0,13.0863,34.99,2.7992,0.8748
562,20131220,13651,9,1,2384.07,0,1481.9379,2384.07,190.7256,59.6018
222,20131220,13651,9,1,34.99,0,13.0863,34.99,2.7992,0.8748
576,20131220,13965,9,1,2384.07,0,1481.9379,2384.07,190.7256,59.6018
477,20131220,13965,9,1,4.99,0,1.8663,4.99,0.3992,0.1248
479,20131220,13965,9,1,8.99,0,3.3623,8.99,0.7192,0.2248
484,20131220,13965,9,1,7.95,0,2.9733,7.95,0.636,0.1988
535,20131219,12008,9,1,24.99,0,9.3463,24.99,1.9992,0.6248
467,20131219,12008,9,1,24.49,0,9.1593,24.49,1.9592,0.6123
539,20131219,15718,9,1,24.99,0,9.3463,24.99,1.9992,0.6248
529,20131219,15718,9,1,3.99,0,1.4923,3.99,0.3192,0.0998
539,20131219,16182,9,1,24.99,0,9.3463,24.99,1.9992,0.6248
528,20131219,24892,9,1,4.99,0,1.8663,4.99,0.3992,0.1248
480,20131219,24892,9,1,2.29,0,0.8565,2.29,0.1832,0.0573
528,20131219,21232,9,1,4.99,0,1.8663,4.99,0.3992,0.1248
217,20131219,21232,9,1,34.99,0,13.0863,34.99,2.7992,0.8748
530,20131219,24240,9,1,4.99,0,1.8663,4.99,0.3992,0.1248
361,20131219,15077,10,1,2294.99,0,1251.9813,2294.99,183.5992,57.3748
478,20131219,15077,10,1,9.99,0,3.7363,9.99,0.7992,0.2498
477,20131219,15077,10,1,4.99,0,1.8663,4.99,0.3992,0.1248
484,20131219,15077,10,1,7.95,0,2.9733,7.95,0.636,0.1988
588,20131219,16945,10,1,769.49,0,419.7784,769.49,61.5592,19.2373
234,20131219,16945,10,1,49.99,0,38.4923,49.99,3.9992,1.2498
587,20131219,22523,8,1,769.49,0,419.7784,769.49,61.5592,19.2373
528,20131219,22523,8,1,4.99,0,1.8663,4.99,0.3992,0.1248
536,20131219,22523,8,1,29.99,0,11.2163,29.99,2.3992,0.7498
480,20131219,22523,8,1,2.29,0,0.8565,2.29,0.1832,0.0573
363,20131219,17779,7,1,2294.99,0,1251.9813,2294.99,183.5992,57.3748
478,20131219,17779,7,1,9.99,0,3.7363,9.99,0.7992,0.2498
487,20131219,17779,7,1,54.99,0,20.5663,54.99,4.3992,1.3748
491,20131219,17779,7,1,53.99,0,41.5723,53.99,4.3192,1.3498
467,20131219,17779,7,1,24.49,0,9.1593,24.49,1.9592,0.6123
353,20131219,15047,10,1,2319.99,0,1265.6195,2319.99,185.5992,57.9998
478,20131219,15047,10,1,9.99,0,3.7363,9.99,0.7992,0.2498
477,20131219,15047,10,1,4.99,0,1.8663,4.99,0.3992,0.1248
353,20131219,20561,10,1,2319.99,0,1265.6195,2319.99,185.5992,57.9998
483,20131219,20561,10,1,120,0,44.88,120,9.6,3
361,20131219,12867,8,1,2294.99,0,1251.9813,2294.99,183.5992,57.3748
353,20131219,19942,10,1,2319.99,0,1265.6195,2319.99,185.5992,57.9998
477,20131219,19942,10,1,4.99,0,1.8663,4.99,0.3992,0.1248
478,20131219,19942,10,1,9.99,0,3.7363,9.99,0.7992,0.2498
357,20131219,21827,8,1,2319.99,0,1265.6195,2319.99,185.5992,57.9998
214,20131219,21827,8,1,34.99,0,13.0863,34.99,2.7992,0.8748
593,20131219,11429,7,1,564.99,0,308.2179,564.99,45.1992,14.1248
488,20131219,11429,7,1,53.99,0,41.5723,53.99,4.3192,1.3498
529,20131219,11143,4,1,3.99,0,1.4923,3.99,0.3192,0.0998
480,20131219,11143,4,1,2.29,0,0.8565,2.29,0.1832,0.0573
237,20131219,29322,1,1,49.99,0,38.4923,49.99,3.9992,1.2498
530,20131219,11091,6,1,4.99,0,1.8663,4.99,0.3992,0.1248
480,20131219,11091,6,1,2.29,0,0.8565,2.29,0.1832,0.0573
529,20131219,29038,4,1,3.99,0,1.4923,3.99,0.3192,0.0998
480,20131219,29038,4,1,2.29,0,0.8565,2.29,0.1832,0.0573
538,20131219,27912,1,1,21.49,0,8.0373,21.49,1.7192,0.5373
529,20131219,27912,1,1,3.99,0,1.4923,3.99,0.3192,0.0998
214,20131219,27912,1,1,34.99,0,13.0863,34.99,2.7992,0.8748
528,20131219,26122,4,1,4.99,0,1.8663,4.99,0.3992,0.1248
535,20131219,26122,4,1,24.99,0,9.3463,24.99,1.9992,0.6248
217,20131219,26122,4,1,34.99,0,13.0863,34.99,2.7992,0.8748
535,20131219,26524,4,1,24.99,0,9.3463,24.99,1.9992,0.6248
480,20131219,26524,4,1,2.29,0,0.8565,2.29,0.1832,0.0573
535,20131219,26282,1,1,24.99,0,9.3463,24.99,1.9992,0.6248
528,20131219,26282,1,1,4.99,0,1.8663,4.99,0.3992,0.1248
222,20131219,26282,1,1,34.99,0,13.0863,34.99,2.7992,0.8748
228,20131219,26282,1,1,49.99,0,38.4923,49.99,3.9992,1.2498
225,20131219,26282,1,1,8.99,0,6.9223,8.99,0.7192,0.2248
528,20131219,11300,6,1,4.99,0,1.8663,4.99,0.3992,0.1248
535,20131219,11300,6,1,24.99,0,9.3463,24.99,1.9992,0.6248
478,20131219,11300,6,1,9.99,0,3.7363,9.99,0.7992,0.2498
477,20131219,11300,6,1,4.99,0,1.8663,4.99,0.3992,0.1248
489,20131219,11300,6,1,53.99,0,41.5723,53.99,4.3192,1.3498
536,20131219,23669,4,1,29.99,0,11.2163,29.99,2.3992,0.7498
528,20131219,18944,6,1,4.99,0,1.8663,4.99,0.3992,0.1248
536,20131219,18944,6,1,29.99,0,11.2163,29.99,2.3992,0.7498
487,20131219,18944,6,1,54.99,0,20.5663,54.99,4.3992,1.3748
536,20131219,23713,4,1,29.99,0,11.2163,29.99,2.3992,0.7498
528,20131219,23713,4,1,4.99,0,1.8663,4.99,0.3992,0.1248
536,20131219,22222,4,1,29.99,0,11.2163,29.99,2.3992,0.7498
528,20131219,22222,4,1,4.99,0,1.8663,4.99,0.3992,0.1248
214,20131219,22222,4,1,34.99,0,13.0863,34.99,2.7992,0.8748
463,20131219,22222,4,1,24.49,0,9.1593,24.49,1.9592,0.6123
477,20131219,21779,4,1,4.99,0,1.8663,4.99,0.3992,0.1248
478,20131219,21779,4,1,9.99,0,3.7363,9.99,0.7992,0.2498
478,20131219,13762,6,1,9.99,0,3.7363,9.99,0.7992,0.2498
477,20131219,13762,6,1,4.99,0,1.8663,4.99,0.3992,0.1248
472,20131219,13762,6,1,63.5,0,23.749,63.5,5.08,1.5875
475,20131219,19006,1,1,69.99,0,26.1763,69.99,5.5992,1.7498
477,20131219,20100,4,1,4.99,0,1.8663,4.99,0.3992,0.1248
217,20131219,20100,4,1,34.99,0,13.0863,34.99,2.7992,0.8748
474,20131219,19236,1,1,69.99,0,26.1763,69.99,5.5992,1.7498
234,20131219,19236,1,1,49.99,0,38.4923,49.99,3.9992,1.2498
477,20131219,17550,1,1,4.99,0,1.8663,4.99,0.3992,0.1248
485,20131219,20021,6,1,21.98,0,8.2205,21.98,1.7584,0.5495
231,20131219,20021,6,1,49.99,0,38.4923,49.99,3.9992,1.2498
482,20131219,20021,6,1,8.99,0,3.3623,8.99,0.7192,0.2248
528,20131219,14564,4,1,4.99,0,1.8663,4.99,0.3992,0.1248
483,20131219,14564,4,1,120,0,44.88,120,9.6,3
528,20131219,16387,10,1,4.99,0,1.8663,4.99,0.3992,0.1248
222,20131219,16387,10,1,34.99,0,13.0863,34.99,2.7992,0.8748
485,20131219,15424,4,1,21.98,0,8.2205,21.98,1.7584,0.5495
481,20131219,15424,4,1,8.99,0,3.3623,8.99,0.7192,0.2248
485,20131219,20096,6,1,21.98,0,8.2205,21.98,1.7584,0.5495
539,20131219,16258,7,1,24.99,0,9.3463,24.99,1.9992,0.6248
529,20131219,16258,7,1,3.99,0,1.4923,3.99,0.3192,0.0998
217,20131219,16258,7,1,34.99,0,13.0863,34.99,2.7992,0.8748
489,20131219,11437,7,1,53.99,0,41.5723,53.99,4.3192,1.3498
535,20131219,17091,8,1,24.99,0,9.3463,24.99,1.9992,0.6248
528,20131219,17091,8,1,4.99,0,1.8663,4.99,0.3992,0.1248
480,20131219,17091,8,1,2.29,0,0.8565,2.29,0.1832,0.0573
538,20131219,20065,8,1,21.49,0,8.0373,21.49,1.7192,0.5373
529,20131219,13810,10,1,3.99,0,1.4923,3.99,0.3192,0.0998
539,20131219,13810,10,1,24.99,0,9.3463,24.99,1.9992,0.6248
463,20131219,13810,10,1,24.49,0,9.1593,24.49,1.9592,0.6123
538,20131219,22534,7,1,21.49,0,8.0373,21.49,1.7192,0.5373
529,20131219,22534,7,1,3.99,0,1.4923,3.99,0.3192,0.0998
529,20131219,24147,8,1,3.99,0,1.4923,3.99,0.3192,0.0998
214,20131219,24147,8,1,34.99,0,13.0863,34.99,2.7992,0.8748
530,20131219,13775,8,1,4.99,0,1.8663,4.99,0.3992,0.1248
482,20131219,13775,8,1,8.99,0,3.3623,8.99,0.7192,0.2248
487,20131219,13775,8,1,54.99,0,20.5663,54.99,4.3992,1.3748
537,20131219,11667,1,1,35,0,13.09,35,2.8,0.875
480,20131219,11667,1,1,2.29,0,0.8565,2.29,0.1832,0.0573
530,20131219,16599,10,1,4.99,0,1.8663,4.99,0.3992,0.1248
528,20131219,13941,6,1,4.99,0,1.8663,4.99,0.3992,0.1248
537,20131219,13941,6,1,35,0,13.09,35,2.8,0.875
214,20131219,13941,6,1,34.99,0,13.0863,34.99,2.7992,0.8748
378,20131219,16789,1,1,2443.35,0,1554.9479,2443.35,195.468,61.0838
361,20131219,13736,4,1,2294.99,0,1251.9813,2294.99,183.5992,57.3748
480,20131219,13736,4,1,2.29,0,0.8565,2.29,0.1832,0.0573
589,20131219,15531,1,1,769.49,0,419.7784,769.49,61.5592,19.2373
475,20131219,15531,1,1,69.99,0,26.1763,69.99,5.5992,1.7498
589,20131219,15538,4,1,769.49,0,419.7784,769.49,61.5592,19.2373
536,20131219,15538,4,1,29.99,0,11.2163,29.99,2.3992,0.7498
528,20131219,15538,4,1,4.99,0,1.8663,4.99,0.3992,0.1248
484,20131219,15538,4,1,7.95,0,2.9733,7.95,0.636,0.1988
361,20131219,18388,4,1,2294.99,0,1251.9813,2294.99,183.5992,57.3748
528,20131219,18388,4,1,4.99,0,1.8663,4.99,0.3992,0.1248
537,20131219,18388,4,1,35,0,13.09,35,2.8,0.875
480,20131219,18388,4,1,2.29,0,0.8565,2.29,0.1832,0.0573
563,20131219,18147,10,1,2384.07,0,1481.9379,2384.07,190.7256,59.6018
355,20131219,16639,9,1,2319.99,0,1265.6195,2319.99,185.5992,57.9998
478,20131219,16639,9,1,9.99,0,3.7363,9.99,0.7992,0.2498
378,20131219,18336,9,1,2443.35,0,1554.9479,2443.35,195.468,61.0838
479,20131219,18336,9,1,8.99,0,3.3623,8.99,0.7192,0.2248
477,20131219,18336,9,1,4.99,0,1.8663,4.99,0.3992,0.1248
214,20131219,18336,9,1,34.99,0,13.0863,34.99,2.7992,0.8748
237,20131219,18336,9,1,49.99,0,38.4923,49.99,3.9992,1.2498
463,20131219,18336,9,1,24.49,0,9.1593,24.49,1.9592,0.6123
582,20131219,24601,9,1,1700.99,0,1082.51,1700.99,136.0792,42.5248
580,20131219,24602,9,1,1700.99,0,1082.51,1700.99,136.0792,42.5248
583,20131219,24480,9,1,1700.99,0,1082.51,1700.99,136.0792,42.5248
539,20131219,24480,9,1,24.99,0,9.3463,24.99,1.9992,0.6248
529,20131219,24480,9,1,3.99,0,1.4923,3.99,0.3192,0.0998
480,20131219,24480,9,1,2.29,0,0.8565,2.29,0.1832,0.0573
581,20131219,16026,9,1,1700.99,0,1082.51,1700.99,136.0792,42.5248
490,20131219,16026,9,1,53.99,0,41.5723,53.99,4.3192,1.3498
384,20131219,27699,9,1,1120.49,0,713.0798,1120.49,89.6392,28.0123
217,20131219,27699,9,1,34.99,0,13.0863,34.99,2.7992,0.8748
579,20131219,26304,1,1,1214.85,0,755.1508,1214.85,97.188,30.3713
563,20131219,25076,4,1,2384.07,0,1481.9379,2384.07,190.7256,59.6018
217,20131219,25076,4,1,34.99,0,13.0863,34.99,2.7992,0.8748
231,20131219,25076,4,1,49.99,0,38.4923,49.99,3.9992,1.2498
579,20131219,26280,4,1,1214.85,0,755.1508,1214.85,97.188,30.3713
222,20131219,26280,4,1,34.99,0,13.0863,34.99,2.7992,0.8748
574,20131219,15997,6,1,2384.07,0,1481.9379,2384.07,190.7256,59.6018
561,20131219,25008,4,1,2384.07,0,1481.9379,2384.07,190.7256,59.6018
488,20131219,25008,4,1,53.99,0,41.5723,53.99,4.3192,1.3498
564,20131219,24997,4,1,2384.07,0,1481.9379,2384.07,190.7256,59.6018
491,20131219,24997,4,1,53.99,0,41.5723,53.99,4.3192,1.3498
605,20131219,23872,1,1,539.99,0,343.6496,539.99,43.1992,13.4998
479,20131219,23872,1,1,8.99,0,3.3623,8.99,0.7192,0.2248
477,20131219,23872,1,1,4.99,0,1.8663,4.99,0.3992,0.1248
480,20131219,23872,1,1,2.29,0,0.8565,2.29,0.1832,0.0573
606,20131219,28284,6,1,539.99,0,343.6496,539.99,43.1992,13.4998
538,20131219,28284,6,1,21.49,0,8.0373,21.49,1.7192,0.5373
480,20131219,28284,6,1,2.29,0,0.8565,2.29,0.1832,0.0573
606,20131219,24238,4,1,539.99,0,343.6496,539.99,43.1992,13.4998
479,20131219,24238,4,1,8.99,0,3.3623,8.99,0.7192,0.2248
477,20131219,24238,4,1,4.99,0,1.8663,4.99,0.3992,0.1248
487,20131219,24238,4,1,54.99,0,20.5663,54.99,4.3992,1.3748
382,20131219,22235,4,1,1120.49,0,713.0798,1120.49,89.6392,28.0123
222,20131219,22235,4,1,34.99,0,13.0863,34.99,2.7992,0.8748
382,20131219,21305,6,1,1120.49,0,713.0798,1120.49,89.6392,28.0123
214,20131219,21305,6,1,34.99,0,13.0863,34.99,2.7992,0.8748
583,20131219,18368,6,1,1700.99,0,1082.51,1700.99,136.0792,42.5248
488,20131219,18368,6,1,53.99,0,41.5723,53.99,4.3192,1.3498
583,20131219,18854,1,1,1700.99,0,1082.51,1700.99,136.0792,42.5248
489,20131219,18854,1,1,53.99,0,41.5723,53.99,4.3192,1.3498
582,20131219,21291,1,1,1700.99,0,1082.51,1700.99,136.0792,42.5248
217,20131219,21291,1,1,34.99,0,13.0863,34.99,2.7992,0.8748
581,20131219,18858,4,1,1700.99,0,1082.51,1700.99,136.0792,42.5248
222,20131219,18858,4,1,34.99,0,13.0863,34.99,2.7992,0.8748
234,20131219,18858,4,1,49.99,0,38.4923,49.99,3.9992,1.2498
465,20131219,18858,4,1,24.49,0,9.1593,24.49,1.9592,0.6123
582,20131219,19387,8,1,1700.99,0,1082.51,1700.99,136.0792,42.5248
539,20131219,19387,8,1,24.99,0,9.3463,24.99,1.9992,0.6248
529,20131219,19387,8,1,3.99,0,1.4923,3.99,0.3192,0.0998
214,20131219,19387,8,1,34.99,0,13.0863,34.99,2.7992,0.8748
384,20131219,20905,7,1,1120.49,0,713.0798,1120.49,89.6392,28.0123
214,20131219,20905,7,1,34.99,0,13.0863,34.99,2.7992,0.8748
605,20131219,25589,8,1,539.99,0,343.6496,539.99,43.1992,13.4998
604,20131219,28515,10,1,539.99,0,343.6496,539.99,43.1992,13.4998
529,20131219,28515,10,1,3.99,0,1.4923,3.99,0.3192,0.0998
538,20131219,28515,10,1,21.49,0,8.0373,21.49,1.7192,0.5373
606,20131219,14162,8,1,539.99,0,343.6496,539.99,43.1992,13.4998
477,20131219,14162,8,1,4.99,0,1.8663,4.99,0.3992,0.1248
479,20131219,14162,8,1,8.99,0,3.3623,8.99,0.7192,0.2248
563,20131219,25464,7,1,2384.07,0,1481.9379,2384.07,190.7256,59.6018
530,20131219,25464,7,1,4.99,0,1.8663,4.99,0.3992,0.1248
541,20131219,25464,7,1,28.99,0,10.8423,28.99,2.3192,0.7248
222,20131219,25464,7,1,34.99,0,13.0863,34.99,2.7992,0.8748
586,20131219,11942,9,1,742.35,0,461.4448,742.35,59.388,18.5588
222,20131219,11942,9,1,34.99,0,13.0863,34.99,2.7992,0.8748
561,20131219,13953,9,1,2384.07,0,1481.9379,2384.07,190.7256,59.6018
225,20131219,13953,9,1,8.99,0,6.9223,8.99,0.7192,0.2248
491,20131219,13953,9,1,53.99,0,41.5723,53.99,4.3192,1.3498
604,20131219,26548,9,1,539.99,0,343.6496,539.99,43.1992,13.4998
606,20131219,29343,9,1,539.99,0,343.6496,539.99,43.1992,13.4998
479,20131219,29343,9,1,8.99,0,3.3623,8.99,0.7192,0.2248
477,20131219,29343,9,1,4.99,0,1.8663,4.99,0.3992,0.1248
579,20131219,13967,9,1,1214.85,0,755.1508,1214.85,97.188,30.3713
217,20131219,13967,9,1,34.99,0,13.0863,34.99,2.7992,0.8748
467,20131219,13967,9,1,24.49,0,9.1593,24.49,1.9592,0.6123
576,20131219,11991,9,1,2384.07,0,1481.9379,2384.07,190.7256,59.6018
477,20131219,11991,9,1,4.99,0,1.8663,4.99,0.3992,0.1248
479,20131219,11991,9,1,8.99,0,3.3623,8.99,0.7192,0.2248
222,20131219,11991,9,1,34.99,0,13.0863,34.99,2.7992,0.8748
573,20131218,14032,9,1,2384.07,0,1481.9379,2384.07,190.7256,59.6018
214,20131218,14032,9,1,34.99,0,13.0863,34.99,2.7992,0.8748
528,20131218,16167,9,1,4.99,0,1.8663,4.99,0.3992,0.1248
536,20131218,16167,9,1,29.99,0,11.2163,29.99,2.3992,0.7498
222,20131218,16167,9,1,34.99,0,13.0863,34.99,2.7992,0.8748
